TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
 -138.00   45.00 -131.63  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
  132.00   93.00 -124.99   0.0016500
