TEXTURE AT STRAIN =    0.2000
   1.268   1.397   0.546  <-- length of phase ellipsoid axes
  -14.40    1.34  -10.57  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
  153.34   77.47 -159.39   0.0003500
