TEXTURE AT STRAIN =    0.1000
   1.029   1.037   0.936  <-- length of phase ellipsoid axes
   -1.91    0.52    0.00  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
  113.94  123.00 -100.67   0.0016500
