TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
 -144.74  106.25  105.77  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
  170.00   45.00 -170.00   0.0003500
TEXTURE AT STRAIN =    0.0500
   1.051   1.094   0.863  <-- length of phase ellipsoid axes
   44.57    5.45   22.20  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
  169.44   44.93 -168.18   0.0003500
