TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
   98.35   49.60  111.78  <-- Euler angles (deg) of phase ellipsoid axes
B       500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
 -140.10    5.00 -124.90   0.0016500
