TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
   94.78  111.24   49.66  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
  160.00   90.00 -160.00   0.0003500
TEXTURE AT STRAIN =    0.0500
   1.055   1.098   0.856  <-- length of phase ellipsoid axes
  -26.20    0.75    0.00  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
  159.99   89.57 -162.18   0.0003500
