TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
   95.70   53.41   54.90  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
  140.00   85.00 -125.00   0.0016500
TEXTURE AT STRAIN =    0.0500
   1.013   1.023   0.965  <-- length of phase ellipsoid axes
   26.11    2.73   25.48  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
  139.98   85.32 -125.94   0.0016500
