TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
  156.00   19.28 -111.72  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
  156.00   38.57 -156.00   0.0003500
