TEXTURE AT STRAIN =    1.0000
   2.617   2.998   0.116  <-- length of phase ellipsoid axes
 -166.33   49.69   33.24  <-- Euler angles (deg) of phase ellipsoid axes
B       500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
   88.81   17.11 -110.72   0.0003500
