TEXTURE AT STRAIN =    0.2500
   1.056   1.083   0.855  <-- length of phase ellipsoid axes
  103.34    2.97   -5.18  <-- Euler angles (deg) of phase ellipsoid axes
B       500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
   96.45  144.38 -106.53   0.0016500
