TEXTURE AT STRAIN =    0.9500
   2.195   2.763   0.154  <-- length of phase ellipsoid axes
   89.09    1.66   -5.66  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
  136.83   43.28 -137.27   0.0003500
