TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
  130.00   22.50 -170.23  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
  130.00   45.00 -130.00   0.0003500
