TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
  130.00    5.62  -86.32  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
  130.00   11.25 -130.00   0.0003500
