TEXTURE AT STRAIN =    1.0000
   2.525   3.035   0.119  <-- length of phase ellipsoid axes
  105.25   75.85  -27.53  <-- Euler angles (deg) of phase ellipsoid axes
B       500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
   90.83   19.54 -112.67   0.0003500
