TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
  174.05  127.26   54.07  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
  130.00   95.00 -125.00   0.0016500
