TEXTURE AT STRAIN =    0.4500
   1.134   1.171   0.751  <-- length of phase ellipsoid axes
   -5.23    1.21    2.26  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
  179.59   29.70 -105.62   0.0016500
