TEXTURE AT STRAIN =    0.5000
   1.155   1.193   0.723  <-- length of phase ellipsoid axes
    0.80    1.23   -3.98  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
  179.66   29.57 -105.54   0.0016500
