TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
 -123.97  110.51  130.97  <-- Euler angles (deg) of phase ellipsoid axes
B       500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
   78.01  147.00 -124.98   0.0016500
