TEXTURE AT STRAIN =    1.0000
   2.166   3.304   0.129  <-- length of phase ellipsoid axes
 -158.66    1.49  -77.73  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
  171.32    4.00 -172.18   0.0003500
